,NetIncomeLoss,Assets
March 2009,-2201000.0,
June 2009,-2201000.0,
September 2009,-2201000.0,
December 2009,-2201000.0,
March 2010,1334000.0,
June 2010,-5966000.0,
September 2010,1586000.0,
December 2010,-7713000.0,1119330000.0
March 2011,474000.0,
June 2011,223000.0,1067158000.0
September 2011,489000.0,1072501000.0
December 2011,591000.0,1063034000.0
March 2012,814000.0,1075794000.0
June 2012,848000.0,1066460000.0
September 2012,861000.0,1057770000.0
December 2012,929000.0,1075553000.0
March 2013,1080000.0,1093682000.0
June 2013,673000.0,1115804000.0
September 2013,-6646000.0,1033057000.0
December 2013,2261000.0,1027074000.0
March 2014,1996000.0,1057471000.0
June 2014,1655000.0,1056083000.0
September 2014,1282000.0,1052756000.0
December 2014,731000.0,1181972000.0
March 2015,1609000.0,1194158000.0
June 2015,1507000.0,1219191000.0
September 2015,2010000.0,1242387000.0
December 2015,2168000.0,1270384000.0
March 2016,2227000.0,1286185000.0
June 2016,1910000.0,1294957000.0
September 2016,1999000.0,1314896000.0
December 2016,1623000.0,1398593000.0
March 2017,1780000.0,1446601000.0
