,OperatingExpenses,NetIncomeLoss,Assets
March 2009,366107.75,-857659.0,
June 2009,366107.75,-857659.0,
September 2009,366107.75,-857659.0,
December 2009,366107.75,-857659.0,
March 2010,298044.0,721284.0,
June 2010,304062.0,107768.0,
September 2010,299973.0,944754.0,
December 2010,298986.0,549796.0,19740428.0
March 2011,285995.0,-1484693.0,
June 2011,258949.0,-791911.0,16186850.0
September 2011,241107.0,283582.0,15661213.0
December 2011,225038.0,-501266.0,14414057.0
March 2012,212507.0,-96250.0,13692470.0
June 2012,199637.0,-303205.0,12762675.0
September 2012,193195.0,144391.0,12483348.0
December 2012,177314.0,-395862.0,11285476.0
March 2013,167028.0,5601.0,10745822.0
June 2013,155572.0,316589.0,10465289.0
September 2013,143826.0,-823676.0,9143791.0
December 2013,126512.0,-5657.0,8467444.0
March 2014,111024.0,-619989.0,6922213.0
June 2014,79021.0,178507.0,6530056.0
