,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,890224.0,-2425.0,,
June 2010,1051627.0,-371492.0,,
September 2010,1132807.0,-914856.0,,
December 2010,1024302.0,-970700.0,10355838.0,624806.0
March 2011,1269331.0,-747997.0,,
June 2011,1600377.0,-1024186.0,10420323.0,526798.0
September 2011,1699140.0,-1421475.0,10565333.0,710854.0
December 2011,1676908.0,-1638783.0,10394581.0,582976.0
March 2012,985256.0,-1136226.0,10574581.0,718456.0
June 2012,1265952.0,-1679343.0,10112165.0,517393.0
September 2012,1105605.0,-2578653.0,10062191.0,519944.0
December 2012,1448053.0,-9027216.0,10237350.0,729259.0
