,OperatingExpenses,NetIncomeLoss,Assets
March 2009,1242040.75,-61628.75,
June 2009,1242040.75,-61628.75,
September 2009,1242040.75,-61628.75,
December 2009,1242040.75,-61628.75,
March 2010,1622716.0,-15699.0,
June 2010,2620918.0,-276227.0,
September 2010,3306184.0,-329470.0,
December 2010,358982.0,-368967.0,110141076.0
March 2011,3205656.0,-168645.0,
June 2011,6945469.0,-1506881.0,172852293.0
September 2011,4608960.0,-208223.0,171380119.0
December 2011,-916240.0,-386291.0,175945102.0
March 2012,8040799.0,-2028410.0,248540806.0
June 2012,5187166.0,-841937.0,
September 2012,4591528.0,55012.0,276679888.0
December 2012,5585507.0,-1376290.0,334796418.0
March 2013,8230897.0,-971277.0,396897124.0
June 2013,14585670.0,-4515000.0,549959543.0
September 2013,12832000.0,-453000.0,636416042.0
December 2013,43870433.0,-18723000.0,1225396000.0
March 2014,39692626.0,-1919214.0,1687120439.0
June 2014,48183000.0,-12378000.0,2049054611.0
September 2014,46299000.0,-4354000.0,2068472000.0
December 2014,45718374.0,-2000.0,2065447000.0
March 2015,42011000.0,6116000.0,2111716000.0
June 2015,67030000.0,-21409000.0,2767179000.0
September 2015,71487000.0,1544000.0,2943589000.0
December 2015,77216000.0,9999000.0,3037390000.0
March 2016,63759000.0,11891000.0,2935826000.0
June 2016,66791000.0,6248000.0,2950203000.0
September 2016,67358000.0,6795000.0,2924891000.0
December 2016,72835000.0,351000.0,2894803000.0
March 2017,69921000.0,13726000.0,2873487000.0
June 2017,65087000.0,8756000.0,2844578000.0
September 2017,62738000.0,9029000.0,2884978000.0
December 2017,66450000.0,109146000.0,2803410000.0
March 2018,59957000.0,6319000.0,2790659000.0
June 2018,65183000.0,7431000.0,2799386000.0
September 2018,66029000.0,2854000.0,2796631000.0
December 2018,67210000.0,1014000.0,3012775000.0
