,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,36649750.0,207500.0,4500.0,,
June 2009,36649750.0,207500.0,4500.0,,
September 2009,36649750.0,207500.0,4500.0,,
December 2009,36649750.0,207500.0,4500.0,,
March 2010,40958000.0,208000.0,,,
June 2010,36807000.0,207000.0,,,
September 2010,42745000.0,208000.0,,,
December 2010,32294000.0,207000.0,,729915000.0,72571000.0
March 2011,34517000.0,207000.0,,,
June 2011,37610000.0,208000.0,,675153000.0,71639000.0
September 2011,45714000.0,207000.0,,665443000.0,91921000.0
December 2011,32721000.0,208000.0,,620011000.0,76982000.0
March 2012,32418000.0,207000.0,,592813000.0,77987000.0
June 2012,36012000.0,208000.0,,558026000.0,71597000.0
September 2012,42196000.0,207000.0,,543289000.0,88247000.0
December 2012,33104000.0,208000.0,,496307000.0,73181000.0
March 2013,33805000.0,207000.0,,468999000.0,75548000.0
June 2013,35775000.0,208000.0,,432351000.0,68829000.0
September 2013,43526000.0,207000.0,,417332000.0,86785000.0
December 2013,35629000.0,208000.0,,371431000.0,74430000.0
March 2014,36489000.0,207000.0,,344964000.0,79305000.0
June 2014,34045000.0,208000.0,,307306000.0,73277000.0
September 2014,40450000.0,208000.0,,289329000.0,89999000.0
December 2014,33549000.0,207000.0,,240130000.0,76087000.0
March 2015,34280000.0,207000.0,,209870000.0,78932000.0
June 2015,34952000.0,208000.0,,168795000.0,87707000.0
September 2015,29563000.0,109000.0,,130160000.0,77774000.0
December 2015,20836000.0,103000.0,,81650000.0,51043000.0
March 2016,20716000.0,128000.0,,81991000.0,71789000.0
