,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,51422000.0,,,
June 2009,51422000.0,,,
September 2009,51422000.0,,,
December 2009,51422000.0,,,
March 2010,57597000.0,3525000.0,,
June 2010,64944000.0,-80773000.0,,
September 2010,57637000.0,44000.0,,
December 2010,33562000.0,44000.0,722364000.0,345312000.0
March 2011,58541000.0,4123000.0,,
June 2011,64940000.0,-58373000.0,704440000.0,335122000.0
September 2011,60707000.0,3140000.0,665251000.0,308204000.0
December 2011,32679000.0,-16151000.0,625070000.0,297310000.0
March 2012,48879000.0,1143000.0,575536000.0,261536000.0
June 2012,52703000.0,-81000.0,574230000.0,267910000.0
September 2012,49781000.0,-9449000.0,581715000.0,279400000.0
December 2012,54187000.0,-6240000.0,580471000.0,283160000.0
March 2013,51053000.0,1613000.0,548884000.0,258013000.0
June 2013,50399000.0,-1766000.0,554876000.0,263501000.0
September 2013,53531000.0,-14469000.0,549416000.0,250874000.0
December 2013,50632000.0,102000.0,557818000.0,256659000.0
March 2014,49640000.0,3919000.0,539747000.0,236839000.0
June 2014,55393000.0,-5467000.0,549394000.0,240184000.0
September 2014,51969000.0,-20851000.0,526887000.0,230368000.0
December 2014,49038000.0,2795000.0,535283000.0,246022000.0
March 2015,45718000.0,4174000.0,492780000.0,216091000.0
June 2015,48030000.0,1145000.0,518783000.0,232541000.0
September 2015,48978000.0,-356000.0,500438000.0,215703000.0
December 2015,45689000.0,-1661000.0,502271000.0,216245000.0
March 2016,49223000.0,-97020000.0,407648000.0,205468000.0
June 2016,55908000.0,-51353000.0,357420000.0,192479000.0
September 2016,45165000.0,-18833000.0,334327000.0,172279000.0
