,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,12136000.0,-5612000.0,,,
June 2010,,13677000.0,-2004000.0,,,
September 2010,,9560000.0,-3784000.0,,,
December 2010,,17204000.0,-18606000.0,1799380000.0,1139303000.0,
March 2011,,14501000.0,-8917000.0,,,
June 2011,,27033000.0,-22915000.0,2531022000.0,1290497000.0,
September 2011,,24309000.0,-13830000.0,2885853000.0,1625761000.0,
December 2011,,25984000.0,-177187000.0,3054121000.0,1747851000.0,
March 2012,,18629000.0,-34784000.0,3266825000.0,1996912000.0,
June 2012,,20132000.0,-26377000.0,2761118000.0,1501822000.0,
September 2012,,22787000.0,-41598000.0,2608564000.0,1376573000.0,
December 2012,,43529000.0,-152697000.0,2650682000.0,1407045000.0,
March 2013,,18955000.0,3103000.0,2440598000.0,1184738000.0,
June 2013,,20848000.0,-39818000.0,2454614000.0,1197670000.0,
September 2013,,19661000.0,3801000.0,2672026000.0,1373967000.0,
December 2013,,24762000.0,-102000.0,2700358000.0,1380724000.0,
March 2014,,21053000.0,-43564000.0,2701512000.0,1336795000.0,
June 2014,,18849000.0,-11019000.0,2556474000.0,1170395000.0,
September 2014,,2065000.0,-3490000.0,2565224000.0,1196254000.0,
December 2014,,-33779000.0,9350000.0,2565224000.0,970409000.0,
March 2015,,17355000.0,-45153000.0,2506409000.0,899586000.0,
June 2015,,1084000.0,-615027000.0,1294369000.0,682471000.0,
September 2015,,2663000.0,-60481000.0,1124706000.0,541316000.0,
December 2015,,-10291000.0,-68628000.0,35761000.0,2257000.0,
March 2016,,1358197.0,2574805.0,72602000.0,57740000.0,
June 2016,,342000.0,-295861.0,99228000.0,85030000.0,
September 2016,,70920.0,2083769.0,100618000.0,87072000.0,
December 2016,,938440.0,-2074713.0,84096000.0,71336000.0,
March 2017,,94243.0,-7303144.0,75016356.0,62855514.0,
June 2017,,19314.0,-695889.0,35400283.0,23811982.0,
September 2017,,52404.0,-840933.0,36805919.0,25704154.0,
December 2017,,72453.0,3317366.0,14716658.0,7760.0,
March 2018,0.0,26573.0,3440349.0,18771157.0,8278.0,
June 2018,0.0,25000.0,-585071.0,17267535.0,7448.0,
September 2018,,24926.0,-2028850.5,16094212.0,7446.0,
December 2018,,147721.0,-2028850.5,17878292.0,17868234.0,10058.0
March 2019,0.0,280885.0,-765582.0,17758599.0,4814345.0,
June 2019,13904.0,276767.0,-3501497.0,14126353.0,14036344.0,90009.0
