,NetIncomeLoss,Assets,AssetsCurrent
March 2012,-7323000.0,,
June 2012,-7323000.0,,
September 2012,-7323000.0,,
December 2012,-7323000.0,,
March 2013,-10555000.0,,
June 2013,-12085000.0,,
September 2013,-12308000.0,,
December 2013,-12842000.0,128328000.0,25673000.0
March 2014,27690000.0,,
June 2014,-12901000.0,186379000.0,90888000.0
September 2014,-15487000.0,173639000.0,78170000.0
December 2014,-17965000.0,169295000.0,62912000.0
March 2015,-16792000.0,146998000.0,34411000.0
June 2015,-12936000.0,142686000.0,28070000.0
September 2015,-11034000.0,175040000.0,62406000.0
December 2015,-12018000.0,162960000.0,46944000.0
March 2016,-10416000.0,145984000.0,27315000.0
June 2016,-7838000.0,153003000.0,33836000.0
September 2016,-6254000.0,145989000.0,29052000.0
