,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,13020750.0,22329000.0,-2769250.0,,
June 2009,,13020750.0,22329000.0,-2769250.0,,
September 2009,,13020750.0,22329000.0,-2769250.0,,
December 2009,,13020750.0,22329000.0,-2769250.0,,
March 2010,,9741000.0,20921000.0,21282000.0,,
June 2010,,9224000.0,25419000.0,28521000.0,,
September 2010,,10188000.0,24991000.0,38339000.0,,
December 2010,,10460000.0,24333000.0,37466000.0,1287574000.0,633141000.0
March 2011,48131000.0,10426000.0,28310000.0,36446000.0,1304082000.0,646821000.0
June 2011,65191000.0,20417000.0,32090000.0,22796000.0,1328781000.0,676173000.0
September 2011,63856000.0,22927000.0,31353000.0,28239000.0,1254748000.0,620434000.0
December 2011,56597000.0,12707000.0,36022000.0,53178000.0,1336797000.0,635931000.0
March 2012,63411000.0,15399000.0,37949000.0,19991000.0,1330519000.0,635394000.0
June 2012,67149000.0,16621000.0,40883000.0,-4203000.0,1401292000.0,621701000.0
September 2012,73625000.0,16547000.0,44293000.0,-4567000.0,1241426000.0,455431000.0
December 2012,81687000.0,19142000.0,51190000.0,,1219952000.0,453418000.0
March 2013,,17197000.0,42724000.0,,1107917000.0,456829000.0
June 2013,,17165000.0,46235000.0,,1113106000.0,468527000.0
September 2013,,18092000.0,45499000.0,,1136203000.0,494633000.0
