,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,1814750.0,10482000.0,7780250.0,,
September 2009,1814750.0,10482000.0,7780250.0,,
December 2009,1814750.0,10482000.0,7780250.0,,
March 2010,1814750.0,10482000.0,7780250.0,,
June 2010,1946000.0,9020000.0,8675000.0,,
September 2010,2402000.0,8628000.0,9976000.0,,
December 2010,2672000.0,10701000.0,10138000.0,,
March 2011,2330000.0,8368000.0,12665000.0,,
June 2011,3399000.0,8796000.0,13773000.0,,
September 2011,2468000.0,10459000.0,13783000.0,,
December 2011,3017000.0,11712000.0,10806000.0,,
March 2012,3372000.0,13731000.0,9989000.0,,
June 2012,4472000.0,10631000.0,6004000.0,,
September 2012,3343000.0,11706000.0,8924000.0,,
December 2012,5964000.0,16538000.0,5940000.0,,
March 2013,3552000.0,14700000.0,-4617000.0,,
June 2013,3959000.0,12942000.0,4550000.0,,
September 2013,5091000.0,13607000.0,1187000.0,,
December 2013,4449000.0,14212000.0,8351000.0,,
