,OperatingExpenses,NetIncomeLoss,Assets
March 2009,10260750.0,-4853500.0,
June 2009,10260750.0,-4853500.0,
September 2009,10260750.0,-4853500.0,
December 2009,10260750.0,-4853500.0,
March 2010,7273000.0,-3958000.0,
June 2010,4880000.0,-688000.0,
September 2010,4588000.0,-1409000.0,
December 2010,4438000.0,-1713000.0,105598000.0
March 2011,3353000.0,-1490000.0,
June 2011,3498000.0,-1611000.0,75050000.0
September 2011,2058000.0,-760000.0,63354000.0
December 2011,2131000.0,-813000.0,53962000.0
March 2012,1515000.0,-495000.0,45457000.0
June 2012,1933000.0,-946000.0,37007000.0
September 2012,2137000.0,-1411000.0,21120000.0
December 2012,1921000.0,-1390000.0,15653000.0
March 2013,1499000.0,-1115000.0,10885000.0
June 2013,123000.0,347000.0,8874000.0
September 2013,692000.0,-141000.0,6604000.0
December 2013,788000.0,-570000.0,5163000.0
March 2014,344000.0,-89000.0,4815000.0
June 2014,698000.0,-562000.0,3453000.0
September 2014,368000.0,-245000.0,2517000.0
