,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,32550750.0,5406000.0,,
June 2009,32550750.0,5406000.0,,
September 2009,32550750.0,5406000.0,,
December 2009,32550750.0,5406000.0,,
March 2010,31788000.0,5074000.0,,
June 2010,32221000.0,4006000.0,,
September 2010,32416000.0,3454000.0,,
December 2010,32991000.0,5551000.0,127884000.0,82081000.0
March 2011,32926000.0,5669000.0,,
June 2011,33790000.0,3644000.0,128358000.0,83884000.0
September 2011,33011000.0,3361000.0,132262000.0,87912000.0
December 2011,35090000.0,4331000.0,135063000.0,91124000.0
March 2012,34042000.0,2916000.0,137706000.0,93935000.0
June 2012,32627000.0,4895000.0,139836000.0,96792000.0
September 2012,33207000.0,5075000.0,146496000.0,103090000.0
December 2012,34511000.0,6033000.0,90047000.0,47312000.0
March 2013,35936000.0,4354000.0,96808000.0,53576000.0
June 2013,34285000.0,4846000.0,97479000.0,52129000.0
September 2013,36370000.0,3729000.0,106034000.0,55020000.0
