,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,35119.5,,-35081.5,,
September 2010,35119.5,,-35081.5,,
December 2010,22965.0,,-23076.0,,
March 2011,3782.0,,-3872.0,,
June 2011,23819.0,,-24098.5,,
September 2011,23819.0,,-24098.5,,
December 2011,7286.0,,-7700.0,,
March 2012,12299.0,-1999.0,-12747.0,,
June 2012,5510.0,-1999.0,-6157.0,,
September 2012,-1557.0,-1174.0,-46533.0,,
December 2012,10220.0,11520.0,-10996.0,3425.0,97.0
March 2013,10220.0,10220.0,10996.0,,
June 2013,155299.0,153553.0,-172373.0,,
September 2013,158825.0,154675.0,-174218.0,198795.0,35221.0
December 2013,1576374.0,124021.0,2315746.0,223805.0,10628.0
March 2014,3633585.0,2129506.0,3648180.0,293396.0,45656.0
June 2014,566548.0,383400.0,-651398.0,274066.0,16447.0
September 2014,926406.0,607430.0,-955692.0,644101.0,31053.0
