,NetIncomeLoss,Assets
March 2012,2520250.0,
June 2012,2520250.0,
September 2012,2520250.0,
December 2012,2520250.0,301462000.0
March 2013,679000.0,
June 2013,679000.0,
September 2013,352000.0,392938000.0
December 2013,10850000.0,1288239000.0
March 2014,3340000.0,1297110000.0
June 2014,2481000.0,1407072000.0
September 2014,9692000.0,1347798000.0
December 2014,2216000.0,1447898000.0
March 2015,14044000.0,1472743000.0
June 2015,4652000.0,1529259000.0
September 2015,5928000.0,1581463000.0
December 2015,4509000.0,1691313000.0
March 2016,5006000.0,1687795000.0
June 2016,4626000.0,1783395000.0
September 2016,4807000.0,2575490000.0
December 2016,6261000.0,2641067000.0
March 2017,10473000.0,2635358000.0
June 2017,9660000.0,2836684000.0
September 2017,9782000.0,2906161000.0
December 2017,6305000.0,3499033000.0
March 2018,12068000.0,3405010000.0
June 2018,12385000.0,3794631000.0
September 2018,9170000.0,4537102000.0
December 2018,18085000.0,4559779000.0
March 2019,14788000.0,4529783000.0
June 2019,12730000.0,4783189000.0
September 2019,14317000.0,5039697000.0
December 2019,16709000.0,5060297000.0
March 2020,-4450000.0,5353729000.0
June 2020,13440000.0,5617493000.0
September 2020,22904000.0,5836787000.0
December 2020,32130000.0,5935791000.0
March 2021,33923000.0,6099628000.0
June 2021,27982000.0,6015877000.0
September 2021,24429000.0,6024535000.0
December 2021,26640000.0,5956250000.0
March 2022,24329000.0,6076434000.0
June 2022,44192000.0,5955507000.0
