,NetIncomeLoss,Assets,AssetsCurrent
September 2010,-1156640.0,,
December 2010,-1677362.0,,
March 2011,-10024655.0,,
June 2011,,,
September 2011,-1944093.0,66223500.0,37267555.0
December 2011,-1795586.0,57296851.0,31052576.0
March 2012,-3530273.0,56599450.0,27634244.0
June 2012,-4881544.0,51222818.0,24271069.0
September 2012,414460.0,46185296.0,19687070.0
December 2012,-854168.0,43722237.0,20664662.0
March 2013,-1421757.0,43808690.0,19783841.0
June 2013,-1443619.0,42875127.0,18172387.0
September 2013,-708835.0,41636327.0,16865664.0
December 2013,-517624.0,42872144.0,16306541.0
March 2014,-299440.0,47177396.0,19809232.0
June 2014,-2267450.0,48096511.0,19506252.0
September 2014,-1000615.0,47760527.0,19870240.0
December 2014,-1719763.0,44462068.0,18322131.0
March 2015,16661.0,41959020.0,16725113.0
June 2015,-1134658.0,38710060.0,19356211.0
September 2015,-2205712.0,36080265.0,17892333.0
