,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,5048250.0,1042500.0,-2758250.0,,
June 2009,5048250.0,1042500.0,-2758250.0,,
September 2009,5048250.0,1042500.0,-2758250.0,,
December 2009,5048250.0,1042500.0,-2758250.0,,
March 2010,5410000.0,835000.0,-2589000.0,,
June 2010,5808000.0,849000.0,-1536000.0,,
September 2010,5447000.0,833000.0,55000.0,,
December 2010,5159000.0,895000.0,145000.0,39518000.0,37199000.0
March 2011,5759000.0,921000.0,-1066000.0,39868000.0,37551000.0
June 2011,5921000.0,1086000.0,-1394000.0,44352000.0,41359000.0
September 2011,6079000.0,1272000.0,-1292000.0,41226000.0,37815000.0
December 2011,7022000.0,1460000.0,-3342000.0,35027000.0,31762000.0
March 2012,6379000.0,1288000.0,-1147000.0,47892000.0,44352000.0
June 2012,7269000.0,1432000.0,490000.0,47787000.0,44334000.0
September 2012,6463000.0,1325000.0,-847000.0,46135000.0,42950000.0
December 2012,6329000.0,1395000.0,-418000.0,45799000.0,43032000.0
March 2013,5702000.0,1631000.0,-1421000.0,45896000.0,43167000.0
June 2013,6412000.0,1800000.0,332000.0,50200000.0,46870000.0
September 2013,6909000.0,2149000.0,-3135000.0,42263000.0,39110000.0
December 2013,7990000.0,1850000.0,-4127000.0,37907000.0,34556000.0
March 2014,6574000.0,2080000.0,-3874000.0,45164000.0,42070000.0
June 2014,6221000.0,1600000.0,-4413000.0,39350000.0,36427000.0
September 2014,5862000.0,1516000.0,-2496000.0,37341000.0,34711000.0
December 2014,6015000.0,1493000.0,-2044000.0,36098000.0,33731000.0
March 2015,5780000.0,1516000.0,-1559000.0,34499000.0,32323000.0
June 2015,5669000.0,1430000.0,-258000.0,37355000.0,35149000.0
September 2015,5552000.0,1448000.0,-1736000.0,35435000.0,33091000.0
December 2015,5876000.0,-4394000.0,-2906000.0,30595000.0,28403000.0
March 2016,4731000.0,1196000.0,-4055000.0,27277000.0,25403000.0
June 2016,4538000.0,1115000.0,-1837000.0,25572000.0,23871000.0
September 2016,4346000.0,1094000.0,-1332000.0,23064000.0,21496000.0
December 2016,-12168000.0,-3405000.0,-8642000.0,1852000.0,1675000.0
