,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,30779000.0,8127000.0,,
June 2009,30320000.0,7330000.0,,
September 2009,25631000.0,12856000.0,,
December 2009,38589000.0,,1511175000.0,429506000.0
March 2010,28555000.0,5832000.0,,
June 2010,31188000.0,-28505000.0,1542849000.0,494461000.0
September 2010,38195000.0,-20350000.0,2717786000.0,591149000.0
December 2010,35246000.0,,3425499000.0,685608000.0
March 2011,36080000.0,9909000.0,,
June 2011,27913000.0,504000.0,3329656000.0,701662000.0
September 2011,32165000.0,,3272006000.0,707668000.0
December 2011,36228000.0,,3015933000.0,835508000.0
March 2012,33662000.0,,2961849000.0,797381000.0
June 2012,34220000.0,,2896760000.0,764092000.0
September 2012,31779000.0,,2852877000.0,757110000.0
December 2012,38550000.0,,2655462000.0,794535000.0
March 2013,32221000.0,,2617516000.0,809479000.0
June 2013,69397000.0,,2445053000.0,683501000.0
September 2013,30046000.0,,2348377000.0,645187000.0
December 2013,38797000.0,,2420543000.0,677800000.0
March 2014,30882000.0,,2251694000.0,708542000.0
