,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,-42814500.0,,
June 2009,,-42814500.0,,
September 2009,,-42814500.0,,
December 2009,,-42814500.0,,
March 2010,33604000.0,3981000.0,,
June 2010,33604000.0,68143000.0,,
September 2010,33604000.0,-25237000.0,,
December 2010,33604000.0,-52236000.0,1349397000.0,90857000.0
March 2011,41798500.0,-53717000.0,,
June 2011,41798500.0,55071000.0,1953436000.0,112461000.0
September 2011,41798500.0,97365000.0,2025131000.0,135616000.0
December 2011,41798500.0,-122601000.0,2045688000.0,125528000.0
March 2012,52313500.0,-50333000.0,2029959000.0,139062000.0
June 2012,52313500.0,61789000.0,2098531000.0,150954000.0
September 2012,52313500.0,-106895000.0,2082889000.0,144341000.0
December 2012,52313500.0,-55163000.0,2294216000.0,181964000.0
March 2013,59172250.0,-33514000.0,2300611000.0,169243000.0
June 2013,59172250.0,16032000.0,2352942000.0,183624000.0
September 2013,59172250.0,-91565000.0,2272965000.0,159421000.0
December 2013,59172250.0,-168932000.0,2127550000.0,163384000.0
March 2014,,-18563000.0,2155318000.0,189816000.0
June 2014,,-43041000.0,2130765000.0,1260090000.0
September 2014,,266288000.0,1183762000.0,319430000.0
December 2014,,-344591000.0,794275000.0,249103000.0
March 2015,,-58719000.0,657237000.0,165048000.0
June 2015,,-23374000.0,562178000.0,74870000.0
