,OperatingExpenses,NetIncomeLoss,Assets
March 2011,44620.0,-44622.0,
June 2011,58116.0,-53869.0,54443290.0
September 2011,66713.0,-56602.0,63535967.0
December 2011,76551.0,-61907.0,63475000.0
March 2012,73000.0,-63000.0,63413305.0
June 2012,70000.0,-60000.0,63351048.0
September 2012,73096.0,-64713.0,63288853.0
December 2012,77904.0,-64287.0,71764000.0
March 2013,78000.0,-68000.0,71695000.0
June 2013,66000.0,-12639000.0,59049000.0
September 2013,66000.0,6790000.0,59083000.0
December 2013,56000.0,-5619000.0,53463000.0
March 2014,55000.0,3959000.0,57423000.0
June 2014,57000.0,977000.0,58399000.0
September 2014,55000.0,-4426000.0,53971000.0
December 2014,53000.0,-819000.0,53155000.0
March 2015,52000.0,-593000.0,52562000.0
June 2015,51000.0,-758000.0,51801000.0
