,NetIncomeLoss,Assets
March 2009,1649500.0,
June 2009,1649500.0,
September 2009,1649500.0,
December 2009,1649500.0,
March 2010,1721498.0,
June 2010,2002473.0,
September 2010,2103000.0,
December 2010,2120029.0,995054000.0
March 2011,2025000.0,
June 2011,2000156.0,1031000035.0
September 2011,2013000.0,1041221000.0
December 2011,1631000.0,1041819000.0
March 2012,2082000.0,1094327000.0
June 2012,2012000.0,1141875000.0
September 2012,2030000.0,1118361000.0
December 2012,1635000.0,1270477000.0
March 2013,2052000.0,1231214000.0
June 2013,1795000.0,1220005000.0
September 2013,2572000.0,1240234000.0
December 2013,1995000.0,1423870000.0
March 2014,2143000.0,1435468000.0
June 2014,2342000.0,1491269000.0
September 2014,2704000.0,1483112000.0
December 2014,2851000.0,1503786000.0
March 2015,2303000.0,1487123000.0
June 2015,2418000.0,1511504000.0
September 2015,2147000.0,1490812000.0
December 2015,2161000.0,1517774000.0
March 2016,2469000.0,1563231000.0
June 2016,2368000.0,1590664000.0
September 2016,2307000.0,1584082000.0
