,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,931954.0,,,
June 2010,1559931.0,,,
September 2010,1231393.0,,,
December 2010,1451246.0,,510816.0,401398.0
March 2011,1756201.0,-1845934.75,,
June 2011,1646193.0,-1845934.75,423998.0,
September 2011,664881.0,-1845934.75,270893.0,231027.0
December 2011,1012680.0,-1845934.75,225183.0,206793.0
March 2012,657076.0,-1596058.0,238696.0,215466.0
June 2012,3665494.0,-4590594.0,,
September 2012,229991.0,-1970516.5,156212.0,145141.0
December 2012,552638.0,-1970516.5,196311.0,188910.0
March 2013,103947.0,-862969.0,134128.0,133346.0
June 2013,75125.0,-1264605.0,171885.0,121885.0
September 2013,68414.5,-1327352.5,,
December 2013,68414.5,-1327352.5,50011.0,11.0
March 2014,58013.0,-317951.0,53103.0,3103.0
June 2014,189212.0,-397963.0,85056.0,35056.0
