,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,350479.0,-778976.0,,,
December 2010,-12121.0,569711.0,,,
March 2011,663085.0,-973034.0,,,
June 2011,,,27945644.0,4787545.0,23158099.0
September 2011,681885.0,-983291.0,,,
December 2011,357794.0,-1099422.0,28728943.0,5662593.0,23066350.0
March 2012,610378.0,-1585789.0,41269929.0,7598178.0,33671751.0
June 2012,,,32923464.0,9176046.0,
September 2012,669948.0,-1357621.0,34409236.0,9876665.0,
December 2012,781667.0,-1710601.0,34510645.0,9829810.0,
March 2013,1249855.0,-2358240.0,,,
June 2013,,,15606196.0,2830732.0,
September 2013,567829.0,-1445565.0,15587437.0,2857825.0,
December 2013,715788.0,930888.0,16926700.0,1612459.0,
March 2014,187663.0,-7122042.0,9459886.0,404628.0,
