,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2006,265169.1666666667,-551.0,,
September 2006,265169.1666666667,-4532.75,,
December 2006,265169.1666666667,-4532.75,,
March 2007,265169.1666666667,-4532.75,,
June 2007,265169.1666666667,-4532.75,,
September 2007,265169.1666666667,-3466.75,,
December 2007,-0.2222222222222222,-3466.75,,
March 2008,-0.2222222222222222,-3466.75,,
June 2008,-0.2222222222222222,-3466.75,,
September 2008,-0.2222222222222222,-230672.25,,
December 2008,-0.2222222222222222,-230672.25,,
March 2009,-0.2222222222222222,-230672.25,,
June 2009,-0.2222222222222222,-230672.25,,
September 2009,-0.2222222222222222,-47132.0,,
December 2009,-0.2222222222222222,-47132.0,,
March 2010,55584.0,-81255.0,,
June 2010,694701.0,-832423.0,,
September 2010,0.0,0.0,,
December 2010,-750285.0,-625344.0,1984383.0,0.0
March 2011,173448.0,-523844.0,,
June 2011,559670.0,-801087.0,8775454.0,21020.0
September 2011,232135.0,-353140.0,2039194.0,39811.0
December 2011,1978782.0,-2108922.0,6212.0,6212.0
March 2012,156243.0,-239554.0,8178.0,8178.0
June 2012,60790.0,-175714.0,,
September 2012,61196.0,-105207.0,,
December 2012,63752.0,182193.0,8718.0,8718.0
March 2013,37302.0,-46444.0,8541.0,8541.0
June 2013,63471.0,-79293.0,8541.0,8541.0
September 2013,638436.0,-512788.0,,
December 2013,38873.0,-55787.0,0.0,0.0
March 2014,26241.0,-43735.0,0.0,0.0
June 2014,20000.0,-38098.0,0.0,0.0
September 2014,21235.0,-39963.0,0.0,0.0
December 2014,100176.0,-111838.0,0.0,
March 2015,114627.0,-133080.0,0.0,
