,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,135272.2857142857,20873.0,-88402.0,,
September 2010,135272.2857142857,20873.0,-88402.0,,
December 2010,135272.2857142857,20873.0,-88402.0,,
March 2011,135272.2857142857,20873.0,-170493.75,,
June 2011,135272.2857142857,20873.0,-170493.75,,
September 2011,135272.2857142857,20873.0,-170493.75,,
December 2011,135272.2857142857,20873.0,-170493.75,,
March 2012,152627.5,80857.0,-153177.0,,
June 2012,152627.5,80857.0,-153177.0,,
September 2012,128032.0,45653.0,-128584.0,,
December 2012,128487.0,-126129.0,-192411.0,40177.0,584.0
March 2013,146165.0,62999.0,-282199.0,,
June 2013,242307.0,77377.0,-130850.0,,
September 2013,153155.0,64406.0,-982052.0,12811.0,392.0
December 2013,182587.0,-102501.0,-1063531.0,37481.0,25717.0
March 2014,213326.0,17510.0,1622697.0,134209.0,126358.0
June 2014,151465.0,16334.0,-1985553.0,113245.0,105910.0
September 2014,155071.0,71532.0,-158282.0,96877.0,89439.0
December 2014,227786.0,30310.0,300404.0,91062.0,84172.0
March 2015,110849.0,8156.0,-310988.0,92711.0,86369.0
June 2015,182209.0,95092.0,-846968.0,9320.0,3525.0
September 2015,93181.0,7858.0,-169147.0,10208.0,4961.0
December 2015,16846.0,-66914.0,171152.0,1928.0,793.0
March 2016,119476.0,10055.0,-29945.0,14052.0,12917.0
June 2016,105148.0,10916.0,503838.0,1548.0,413.0
September 2016,94220.0,17497.0,-886195.0,2397.0,1262.0
