,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,-63250.0,,,
June 2012,-63250.0,,,
September 2012,-63250.0,,,
December 2012,-63250.0,,,
March 2013,-1391000.0,,,
June 2013,423000.0,,,
September 2013,351000.0,,,
December 2013,-3098000.0,120064000.0,4578000.0,115486000.0
March 2014,-9988000.0,,,
June 2014,1119000.0,,,
September 2014,448000.0,177339000.0,45545000.0,131794000.0
December 2014,-1596000.0,178661000.0,33695000.0,144966000.0
March 2015,692000.0,,,
June 2015,120000.0,,,
September 2015,-2256000.0,195851000.0,27140000.0,168711000.0
December 2015,2568000.0,197994000.0,26603000.0,171391000.0
March 2016,1396000.0,,,
June 2016,1201000.0,,,
September 2016,-293000.0,217609000.0,20400000.0,197209000.0
December 2016,-501000.0,215219000.0,15184000.0,200035000.0
March 2017,19000.0,,,
June 2017,579000.0,,,
September 2017,270000.0,239519000.0,17238000.0,222281000.0
December 2017,-2859000.0,240522000.0,11978000.0,228544000.0
March 2018,-3619000.0,,,
June 2018,-18773000.0,,,
September 2018,-3924000.0,223442000.0,16084000.0,207358000.0
