,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,4979500.0,18633000.0,5589000.0,,
September 2010,4979500.0,18679000.0,6757000.0,,
December 2010,4979500.0,20752000.0,7499000.0,,
March 2011,4979500.0,20609000.0,8330000.0,329766000.0,126644000.0
June 2011,5049500.0,22059000.0,8008000.0,341919000.0,137583000.0
September 2011,5049500.0,21816000.0,6656000.0,382222000.0,137909000.0
December 2011,5049500.0,22406000.0,4695000.0,398225000.0,137778000.0
March 2012,5049500.0,23682000.0,8345000.0,418207000.0,150995000.0
June 2012,6094500.0,25089000.0,8589000.0,424436000.0,148250000.0
September 2012,6094500.0,25627000.0,10406000.0,424084000.0,147107000.0
December 2012,6094500.0,24873000.0,6096000.0,444495000.0,151707000.0
March 2013,6094500.0,25948000.0,9123000.0,445542000.0,157130000.0
June 2013,7454750.0,29282000.0,9161000.0,507226000.0,176028000.0
September 2013,7454750.0,30849000.0,10051000.0,528612000.0,182307000.0
December 2013,7454750.0,31018000.0,9214000.0,541238000.0,193382000.0
March 2014,7454750.0,30745000.0,9329000.0,541660000.0,192951000.0
