,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,6248000.0,,-3015250.0,,
June 2009,6248000.0,,-3015250.0,,
September 2009,6248000.0,,-3015250.0,,
December 2009,6248000.0,,-3015250.0,,
March 2010,7235000.0,852000.0,-3759000.0,,
June 2010,14889000.0,852000.0,-34602000.0,,
September 2010,9447000.0,,-3647000.0,,
December 2010,8148000.0,,-1265000.0,3596000.0,1597000.0
March 2011,7300000.0,317000.0,-383000.0,,
June 2011,6791000.0,293000.0,-851000.0,5359000.0,3691000.0
September 2011,5845000.0,,-1503000.0,3965000.0,2385000.0
December 2011,6472000.0,,-1657000.0,2696000.0,1163000.0
March 2012,8180000.0,,-1070000.0,2298000.0,730000.0
June 2012,5610000.0,,-144000.0,,
September 2012,4874000.0,,-1289000.0,1767000.0,1102000.0
