,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2009,843191.75,-2144145.5,,
March 2010,843191.75,-2144145.5,,
June 2010,843191.75,-2144145.5,,
September 2010,843191.75,-2144145.5,56900.0,286039.0
December 2010,456511.0,62784.0,,
March 2011,474941.0,-881246.0,,
June 2011,504222.0,-311607.0,,
September 2011,3141007.0,-3211324.0,101500.0,141929.0
December 2011,408543.0,59065401.0,5101926.0,278911.0
March 2012,462534.0,-983355.0,4791688.0,128790.0
June 2012,300951.0,-30535.0,4664308.0,113612.0
September 2012,3838315.0,1838835.0,1212617.0,217139.0
December 2012,135796.0,7329.0,1093954.0,209947.0
March 2013,177427.0,-811681.0,899077.0,29367.0
June 2013,184558.0,-399770.0,909585.0,117587.0
September 2013,623439.0,-59828.0,851090.0,175629.0
December 2013,187120.0,-67092.0,706293.0,89519.0
March 2014,264873.0,-436228.0,603784.0,28907.0
June 2014,426795.0,-1280699.0,844674.0,321515.0
September 2014,336407.0,304122.0,682280.0,252278.0
December 2014,179353.0,269412.0,540924.0,142167.0
March 2015,217504.0,-331816.0,397654.0,30500.0
June 2015,292872.0,-2000830.0,369490.0,46586.0
