,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,-87386.5,,-8414.0,,,
December 2010,-87386.5,,5462.0,,,
March 2011,-87386.5,,-210319.0,,,
June 2011,-87386.5,,7651.0,,,
September 2011,-28997.0,37837.5,-8414.0,585852.0,585852.0,
December 2011,300537.0,35279.0,-289649.0,628157.0,310555.0,
March 2012,437949.0,36587.0,-523905.0,671293.0,337619.0,
June 2012,765452.0,37837.5,-762969.0,249096.0,167204.0,
September 2012,591408.0,105801.0,-552796.0,1329830.0,757201.0,
December 2012,492644.0,132713.0,-964200.0,972805.0,440071.0,
March 2013,526757.0,151193.0,26559.0,1480748.0,370707.0,
June 2013,820949.0,335345.0,-1119842.0,1156637.0,479132.0,
September 2013,401960.0,82752.0,352246.0,991222.0,393027.0,
December 2013,315056.0,32976.0,-830332.0,1158775.0,598315.0,
March 2014,426008.0,88400.0,-394173.0,852640.0,375957.0,
June 2014,-15313.0,-154938.0,-288803.0,860212.0,463764.0,
September 2014,315207.0,8999.0,-5052804.0,1084497.0,368329.0,
December 2014,273028.0,5250.0,4241341.0,1048904.0,287804.0,
March 2015,264827.0,3445.0,-2176913.0,1064916.0,234648.0,
June 2015,467074.0,2874.0,-493308.0,1123041.0,183402.0,
September 2015,312315.0,72.0,-433872.0,841944.0,124358.0,56613.0
December 2015,286357.0,138.0,111684.0,781984.0,123782.0,
March 2016,301370.0,0.0,-403446.0,701136.0,123307.0,41865.0
June 2016,181841.0,2000.0,-487875.0,548427.0,109849.0,34722.0
September 2016,238612.0,6000.0,-976980.0,461168.0,71891.0,27033.0
December 2016,171207.0,2000.0,-805642.0,269231.0,49762.0,
March 2017,143984.0,0.0,-791080.0,189146.0,29077.0,
