,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2011,2255750.0,-4259250.0,,
June 2011,2255750.0,-4259250.0,,
September 2011,2255750.0,-4259250.0,,
December 2011,2255750.0,-4259250.0,,
March 2012,3311500.0,-5672000.0,,
June 2012,3311500.0,-5672000.0,,
September 2012,3567000.0,-5489000.0,,
December 2012,4587000.0,-5560000.0,66039000.0,58386000.0
March 2013,4982000.0,-7203000.0,,
June 2013,6097000.0,-10187000.0,,
September 2013,6988000.0,-12463000.0,165676000.0,144417000.0
December 2013,6834000.0,-13091000.0,157268000.0,133310000.0
March 2014,6915000.0,-12166000.0,146620000.0,122497000.0
June 2014,8645000.0,-13779000.0,130647000.0,106905000.0
September 2014,7230000.0,-12980000.0,121576000.0,98337000.0
December 2014,7839000.0,-13297000.0,111938000.0,89648000.0
March 2015,8688000.0,-16965000.0,107858000.0,80847000.0
June 2015,10256000.0,-33050000.0,322800000.0,289549000.0
September 2015,12174000.0,-20596000.0,315008000.0,275813000.0
December 2015,12765000.0,-19020000.0,297989000.0,229644000.0
March 2016,13456000.0,-17307000.0,280553000.0,235899000.0
June 2016,18500000.0,-28994000.0,261615000.0,216849000.0
September 2016,17238000.0,-31282000.0,242316000.0,196535000.0
December 2016,18177000.0,-35609000.0,214035000.0,168921000.0
March 2017,23285000.0,-46453000.0,168554000.0,125466000.0
June 2017,22973000.0,-44258000.0,146366000.0,103268000.0
September 2017,22399000.0,-32644000.0,150559000.0,107322000.0
December 2017,22852000.0,-38111000.0,169003000.0,123819000.0
March 2018,23859000.0,-37415000.0,177165000.0,131028000.0
June 2018,24702000.0,-33379000.0,193440000.0,137215000.0
