,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2012,400.0,400.0,1370.0,163319.0,163319.0
September 2012,26906.0,26906.0,-10705.0,,
December 2012,41328.0,41328.0,-25716.0,,881969.0
March 2013,32189.0,32189.0,-18658.0,881669.0,881669.0
June 2013,110885.0,110885.0,-74302.0,871208.0,867345.0
September 2013,148295.0,148295.0,-113987.0,950397.0,946667.0
December 2013,114858.0,114858.0,-36230.0,833475.0,829878.0
March 2014,268311.0,126720.0,-263569.0,566302.0,562838.0
June 2014,74471.0,216062.0,-74513.0,515862.0,512531.0
September 2014,42089.0,42089.0,-42047.0,470639.0,467441.0
December 2014,60343.0,60343.0,-33701.0,105609.0,102544.0
March 2015,111492.0,78114.0,-111466.0,30333.0,27401.0
June 2015,34490.0,67868.0,-27192.0,8607.0,5808.0
September 2015,19428.0,19428.0,-19428.0,8996.0,6329.0
December 2015,10890.0,10890.0,-10890.0,8694.0,6161.0
