,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,2628804.0,,108938.0,-2376172.0,,,
June 2010,530276.0,,331041.0,-252064.0,,,
September 2010,,,,,,,
December 2010,,,,,7136844.0,1508634.0,5628210.0
March 2011,126026.0,53379.25,126026.0,-46980.0,,,
June 2011,170155.0,53379.25,74778.0,-285357.0,7238488.0,1753640.0,5484848.0
September 2011,435050.5,53379.25,375980.5,-110665.0,,,
December 2011,435050.5,53379.25,375980.5,-4977813.0,5862805.0,701464.0,5112590.0
March 2012,149536.0,13458.0,149536.0,-117138.0,5712659.0,580739.0,5131920.0
June 2012,223982.0,9704.0,214278.0,777265.0,,,
September 2012,209594.0,94712.5,1174311.0,-5281.0,5927343.0,870172.0,5006770.0
December 2012,2341911.0,94712.5,1174311.0,-2490502.0,1424029.0,969619.0,454410.0
March 2013,111806.0,8671.0,103135.0,-149506.0,1175518.0,716782.0,458736.0
June 2013,124462.0,11952.0,112510.0,-188240.0,1516757.0,617949.0,
September 2013,158910.0,,,-71295.0,1588329.0,692581.0,
December 2013,480723.0,,,-223130.0,1143358.0,205210.0,
March 2014,1237447.0,,,-1144259.0,1145940.0,227698.0,
June 2014,261063.0,,,-270662.0,1154539.0,228735.0,
September 2014,341530.0,,,-447495.0,4288175.0,1417687.0,
December 2014,1628559.0,,,-2622945.0,3994455.0,1395845.0,
March 2015,358411.0,,,-526752.0,5774621.0,2239907.0,3534714.0
June 2015,1823433.0,,,-1029061.0,6868935.0,3197117.0,
September 2015,956180.0,,,-357472.0,7485204.0,3833946.0,
December 2015,2283484.0,,,-2134113.0,6247724.0,2617230.0,
March 2016,908860.0,,,-422511.0,6199394.0,2566724.0,
June 2016,1008491.0,,,-818143.0,7426515.0,3119311.0,
September 2016,1759520.0,,,-1497785.0,8278973.0,3992633.0,
December 2016,2443296.0,,,-2473395.0,5709191.0,2531790.0,
March 2017,2612825.0,,,-1656844.0,6268652.0,2954686.0,
June 2017,3108804.0,,,-2907964.0,7079093.0,3458989.0,
September 2017,1076492.0,,,-2727593.0,4258831.0,2714862.0,
