,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,4213000.0,-1182000.0,,
June 2010,3789000.0,473000.0,,
September 2010,3461000.0,-69000.0,,
December 2010,5934000.0,-3213000.0,81814000.0,78261000.0
March 2011,4112000.0,-1183000.0,,
June 2011,4978000.0,-973000.0,80987000.0,77463000.0
September 2011,4383000.0,-1464000.0,80460000.0,77240000.0
December 2011,6013000.0,-1980000.0,78813000.0,75647000.0
March 2012,4982000.0,-1581000.0,76355000.0,73238000.0
June 2012,3929000.0,-1652000.0,74740000.0,71820000.0
September 2012,5081000.0,-2397000.0,73032000.0,71235000.0
