,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,153500.0,352000.0,-2669000.0,,,
June 2010,153500.0,352000.0,-2669000.0,,,
September 2010,470000.0,130000.0,-2261000.0,,,
December 2010,4141000.0,162000.0,-11419000.0,33512000.0,5773000.0,
March 2011,2138000.0,762000.0,-6615000.0,,,
June 2011,6420000.0,1173000.0,-13964000.0,,,
September 2011,4747000.0,1009000.0,-8862000.0,112875000.0,27960000.0,
December 2011,3989000.0,4315000.0,-11356000.0,121488000.0,31339000.0,33121000.0
March 2012,370000.0,279000.0,-3439000.0,116707000.0,26840000.0,
June 2012,,814000.0,-4564000.0,,,
September 2012,,856000.0,-5052000.0,129219000.0,,
December 2012,,561000.0,-8770000.0,115964000.0,32434000.0,20406000.0
March 2013,,150000.0,-2760000.0,117667000.0,36074000.0,19286000.0
June 2013,,159000.0,-4285000.0,,,
September 2013,,120000.0,-2503000.0,110918000.0,30413000.0,19081000.0
December 2013,,189000.0,-5448000.0,107033000.0,27964000.0,21057000.0
March 2014,,186000.0,-3377000.0,97324000.0,23133000.0,17700000.0
June 2014,,74000.0,-2768000.0,106983000.0,,
September 2014,,119000.0,-3413000.0,106516000.0,29125000.0,23529000.0
December 2014,,255000.0,-8025000.0,90996000.0,22583000.0,16107000.0
March 2015,,613000.0,-3073000.0,88884000.0,22213000.0,15763000.0
June 2015,,1070000.0,-3547000.0,86207000.0,21732000.0,14952000.0
September 2015,,38000.0,-2659000.0,81655000.0,21004000.0,
December 2015,,-242000.0,-4865000.0,79650000.0,23427000.0,11400000.0
March 2016,,119000.0,-2295000.0,79454000.0,24780000.0,
June 2016,,49000.0,-2308000.0,75455000.0,24307000.0,
September 2016,,84000.0,-2247000.0,68793000.0,20744000.0,
December 2016,,134000.0,-16632000.0,44314000.0,18775000.0,1136000.0
