,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2014,,-928.5,,,
March 2015,,-928.5,,,
June 2015,,-928.5,,,
September 2015,,-928.5,,,
December 2015,1121.0,1704.0,,,
March 2016,713.0,3587.0,,,
June 2016,7185.0,-6885.0,,,
September 2016,3581.0,-1906.0,13755.0,13425.0,0.0
December 2016,2494.0,2670.0,,,
March 2017,18171.0,-11121.0,18779.0,14271.0,
June 2017,20714.0,-14714.0,46498.0,42473.0,
September 2017,8233.0,-4183.0,35990.0,30370.0,2079.0
December 2017,12146.0,-7896.0,25929.0,21415.0,1455.0
March 2018,27536.0,-11536.0,50131.0,46725.0,831.0
June 2018,39738.0,-26538.0,17128.0,14848.0,208.0
September 2018,56155.0,-44105.0,7632.0,6023.0,0.0
December 2018,13602.0,-10077.0,1407.0,281.0,
March 2019,8633.0,-6758.0,671.0,28.0,
June 2019,10122.0,-9372.0,,,
September 2019,11034.0,-11034.0,19.0,19.0,
December 2019,35156.0,-35156.0,44.0,,
March 2020,41.0,-41.0,3.0,,
June 2020,3.0,-3.0,,,
September 2020,169.0,20381.0,,,
December 2020,0.0,0.0,,,
March 2021,0.0,0.0,,,
June 2021,0.0,0.0,,,
September 2021,21000.0,-21000.0,0.0,,
December 2021,3300.0,-3300.0,,,
March 2022,1000.0,-1000.0,,,
June 2022,35426.0,-35426.0,550000.0,,
