,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2003,-101170.5,,,
June 2003,-101170.5,,,
September 2003,-101170.5,,,
December 2003,-101170.5,,,
March 2004,-101170.5,,,
June 2004,-101170.5,,,
September 2004,-101170.5,,,
December 2004,-101170.5,,,
March 2005,-101170.5,,,
June 2005,-101170.5,,,
September 2005,-101170.5,,,
December 2005,-101170.5,,,
March 2006,-101170.5,,,
June 2006,-101170.5,,,
September 2006,-101170.5,,,
December 2006,-101170.5,,,
March 2007,-101170.5,,,
June 2007,-101170.5,,,
September 2007,-101170.5,,,
December 2007,-101170.5,,,
March 2008,-101170.5,,,
June 2008,-101170.5,,,
September 2008,-101170.5,,,
December 2008,-101170.5,,,
March 2009,-101170.5,,,
June 2009,-101170.5,,,
September 2009,-101170.5,,,
December 2009,-101170.5,,,
March 2010,-101170.5,,,
June 2010,-4354.0,,,
September 2010,-149181.0,,,
December 2010,-93961.0,,,
March 2011,-101170.5,6302662.0,5727.0,0.0
June 2011,-379761.0,,,
September 2011,-186975.0,10210324.0,455.0,17000.0
December 2011,-258116.0,19707024.0,8.0,6329189.0
March 2012,-602921.0,15876330.0,274.0,555502.0
June 2012,-196362.0,19076143.0,87.0,555502.0
