,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,,3648750.0,,,
June 2009,,3648750.0,,,
September 2009,,3648750.0,,,
December 2009,,3648750.0,,,
March 2010,,3125000.0,,,
June 2010,,3125000.0,,,
September 2010,,4538000.0,,,
December 2010,,3141000.0,478218000.0,76597000.0,401621000.0
March 2011,,3082000.0,,,
June 2011,,2773000.0,605756000.0,105496000.0,500260000.0
September 2011,,4286000.0,594060000.0,101993000.0,492067000.0
December 2011,,1939000.0,678664000.0,110224000.0,568440000.0
March 2012,,2039000.0,675847000.0,117335000.0,558512000.0
June 2012,,5157000.0,669957000.0,119497000.0,550460000.0
September 2012,,11266000.0,662121000.0,120450000.0,541671000.0
December 2012,,3965000.0,654716000.0,120604000.0,534112000.0
March 2013,,3937000.0,664729000.0,134061000.0,530668000.0
June 2013,,2842000.0,690899000.0,160543000.0,530356000.0
September 2013,,4235000.0,736690000.0,189666000.0,547024000.0
December 2013,,96000.0,747781000.0,199969000.0,547812000.0
March 2014,,-2298000.0,723587000.0,178150000.0,545437000.0
June 2014,,-3419000.0,723786000.0,182692000.0,541094000.0
September 2014,,5010000.0,715176000.0,181399000.0,533777000.0
December 2014,,-630000.0,738252000.0,199147000.0,539105000.0
March 2015,39064000.0,1733000.0,731224000.0,196494000.0,534730000.0
June 2015,44773000.0,-3241000.0,854371000.0,207141000.0,647230000.0
September 2015,,-19180000.0,826506000.0,185431000.0,641075000.0
December 2015,,8750000.0,823897000.0,197043000.0,626854000.0
March 2016,47742000.0,-65000.0,829424000.0,210937000.0,618487000.0
June 2016,47299000.0,-5580000.0,822557000.0,210279000.0,612278000.0
