,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,977473.0,135988.0,,,
June 2010,700491.0,890800.0,,,
September 2010,987915.0,456531.0,,,
December 2010,1645149.0,3407.0,10883352.0,9249143.0,
March 2011,977137.0,469194.0,,,
June 2011,1201330.0,428105.0,12214295.0,10673736.0,
September 2011,1173445.0,787166.0,14507439.0,13405093.0,
December 2011,1556053.0,-396259.0,12671695.0,11632415.0,
March 2012,1285736.0,76764.0,13170721.0,12088117.0,
June 2012,1273839.0,147473.0,12623910.0,11606685.0,
September 2012,1079514.0,376318.0,15041453.0,14000818.0,
December 2012,1682024.0,-202140.0,13443289.0,12164668.0,
March 2013,1347921.0,-166041.0,13456979.0,11511609.0,
June 2013,1370125.0,127628.0,13830094.0,12370219.0,
September 2013,1424533.0,132565.0,13859487.0,10281106.0,
December 2013,1759909.0,-149075.0,13954772.0,10481334.0,2570964.0
March 2014,1257749.0,-112019.0,13543535.0,10190702.0,
June 2014,1699530.0,-492252.0,13606454.0,10223015.0,2248340.0
September 2014,1424901.0,-59542.0,13462739.0,8376208.0,4016203.0
December 2014,1711682.0,-151792.0,13259490.0,8413569.0,4117666.0
March 2015,1428891.0,-174142.0,12954234.0,8167345.0,4092616.0
June 2015,1429891.0,-204706.0,12664250.0,7714137.0,4210264.0
September 2015,1469761.0,-3278.0,12749504.0,7902723.0,4169535.0
December 2015,1925598.0,-396877.0,11201245.0,6350044.0,4144513.0
March 2016,1436380.0,-333314.0,12421203.0,7638172.0,4133662.0
June 2016,1394302.0,-292047.0,12075282.0,7357411.0,
