,NetIncomeLoss,Assets,AssetsCurrent
March 2009,-54794000.0,,
June 2009,-54794000.0,,
September 2009,-54794000.0,,
December 2009,-54794000.0,,
March 2010,7263000.0,,
June 2010,4312000.0,,
September 2010,8850000.0,,
December 2010,-1379000.0,989440000.0,105103000.0
March 2011,10997000.0,1030948000.0,144431000.0
June 2011,25400000.0,,
September 2011,31948000.0,1023050000.0,186127000.0
December 2011,32201000.0,1065345000.0,151514000.0
March 2012,22297000.0,1081808000.0,156563000.0
June 2012,76969000.0,1217386000.0,171127000.0
September 2012,17689000.0,1313832000.0,162019000.0
December 2012,42340000.0,1415416000.0,162560000.0
March 2013,53480000.0,1555556000.0,146691000.0
June 2013,75352000.0,2649803000.0,163097000.0
September 2013,41025000.0,2879253000.0,205310000.0
December 2013,29495000.0,3276618000.0,359888000.0
March 2014,35243000.0,3493869000.0,214513000.0
June 2014,14444000.0,3786531000.0,202518000.0
September 2014,78408000.0,3945270000.0,207750000.0
December 2014,185467000.0,4250667000.0,384394000.0
March 2015,-539674000.0,3526455000.0,325278000.0
June 2015,-341711000.0,3098545000.0,255161000.0
