,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 2010,10225000.0,-3986000.0,,
December 2010,11387000.0,4582000.0,,
March 2011,14457000.0,2542000.0,,
June 2011,15888000.0,636000.0,371827000.0,341550000.0
September 2011,14681000.0,3173000.0,520162000.0,489968000.0
December 2011,15554000.0,-995000.0,432480000.0,401578000.0
March 2012,14945000.0,-621000.0,393227000.0,362388000.0
June 2012,7243000.0,2505000.0,387896000.0,355812000.0
September 2012,11417000.0,-1522000.0,409632000.0,377975000.0
December 2012,11345000.0,160000.0,340468000.0,309340000.0
March 2013,13089000.0,752000.0,294965000.0,264660000.0
June 2013,12698000.0,3979000.0,371375000.0,339875000.0
September 2013,12223000.0,956000.0,357456000.0,325201000.0
December 2013,14686000.0,-4402000.0,348641000.0,314776000.0
