,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-673000.0,,
June 2010,249000.0,,
September 2010,230000.0,,
December 2010,-70000.0,97976000.0,5577000.0
March 2011,-2086000.0,,
June 2011,828000.0,102210000.0,6039000.0
September 2011,1582000.0,102702000.0,5936000.0
December 2011,611000.0,106191000.0,9058000.0
March 2012,-899000.0,104389000.0,7241000.0
June 2012,3099000.0,109402000.0,9052000.0
September 2012,-381000.0,107467000.0,8193000.0
December 2012,1717000.0,105658000.0,7130000.0
March 2013,-1091000.0,104720000.0,6488000.0
June 2013,478000.0,105663000.0,6900000.0
September 2013,593000.0,105306000.0,6817000.0
December 2013,1441000.0,108538000.0,10510000.0
March 2014,-677000.0,106473000.0,9131000.0
June 2014,625000.0,107697000.0,9213000.0
September 2014,453000.0,109400000.0,11222000.0
December 2014,2770000.0,111933000.0,13521000.0
March 2015,-843000.0,111185000.0,13198000.0
June 2015,773000.0,111615000.0,13378000.0
September 2015,462000.0,112875000.0,12338000.0
December 2015,1434000.0,114157000.0,12790000.0
March 2016,-999000.0,111996000.0,11031000.0
June 2016,185000.0,119212000.0,15427000.0
