,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,,,-7380.0,,
June 2010,,,-92396.0,,
September 2010,,,-347083.0,,
December 2010,,,-1831551.0,11402700.0,3640537.0
March 2011,,,-167607.0,,
June 2011,,,-316247.0,29045410.0,9067523.0
September 2011,,,-210829.0,28092410.0,8828512.0
December 2011,,,546027.0,24429853.0,6790460.0
March 2012,,,-857428.0,22719092.0,6201353.0
June 2012,,,-831790.0,21883888.0,6396640.0
September 2012,,,-914788.0,21021048.0,5345973.0
December 2012,,,-3072856.0,17909432.0,5554443.0
March 2013,4954781.25,506728.5,-385459.0,30994629.0,8024508.0
June 2013,4954781.25,506728.5,-1463447.0,29393618.0,7377520.0
September 2013,4954781.25,506728.5,-836309.0,28537785.0,6674087.0
December 2013,4954781.25,506728.5,-5531630.0,27168601.0,7129023.0
March 2014,3955672.0,513495.0,-504306.0,26632174.0,7521779.0
June 2014,4008153.0,537995.0,23530.0,29542011.0,8330135.0
September 2014,4513518.0,802245.0,172100.0,29932819.0,9660212.0
December 2014,6166904.0,802245.0,-760692.0,32461924.0,12638162.0
March 2015,5206056.0,570228.0,86277.0,34590196.0,12018947.0
June 2015,5258860.0,469795.0,126608.0,36777283.0,13674442.0
September 2015,5249934.0,417997.0,51565.0,36227270.0,12948214.0
December 2015,5670716.0,391369.0,-780366.0,37153898.0,10045693.0
March 2016,5299052.0,290577.0,-1178992.0,41517219.0,14650672.0
June 2016,5001557.0,64249.0,1018301.0,38882865.0,12571591.0
September 2016,5944917.0,68062.0,-73356.0,47057986.0,14638037.0
