,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,6565.083333333333,-347.0,-10742.25,,
June 2008,6565.083333333333,-347.0,-10742.25,,
September 2008,6565.083333333333,-347.0,-10742.25,,
December 2008,6565.083333333333,-347.0,-10742.25,,
March 2009,6565.083333333333,-347.0,-1436.75,,
June 2009,6565.083333333333,-347.0,-1436.75,,
September 2009,6565.083333333333,-347.0,-1436.75,,
December 2009,6565.083333333333,-347.0,-1436.75,,
March 2010,6565.083333333333,-347.0,-7457.75,,
June 2010,6565.083333333333,-347.0,-7457.75,,
September 2010,6565.083333333333,-347.0,-7457.75,,
December 2010,6565.083333333333,-347.0,-7457.75,,
March 2011,250.0,-347.0,-250.0,,
June 2011,250.0,-347.0,-250.0,,
September 2011,-19680.0,-347.0,19680.0,,
December 2011,23880.0,-347.0,-23880.0,,
March 2012,250.0,-347.0,-250.0,,
June 2012,500.0,-347.0,-500.0,,
September 2012,500.0,-347.0,-500.0,,
December 2012,3250.0,-347.0,-3250.0,0.0,
March 2013,500.0,22807.75,-500.0,,
June 2013,500.0,22807.75,-500.0,,
September 2013,500.0,22807.75,-500.0,0.0,
December 2013,2000.0,22807.75,-2000.0,0.0,
March 2014,675.0,675.0,0.0,0.0,
June 2014,675.0,675.0,0.0,0.0,
September 2014,675.0,675.0,0.0,0.0,
December 2014,675.0,675.0,12300.0,12300.0,12300.0
March 2015,6066.0,6582.0,-8424.0,0.0,7200.0
June 2015,-966.0,-1482.0,-5100.0,2100.0,2100.0
September 2015,12166.0,1000.0,8900.0,11550.0,11550.0
December 2015,6220.0,17266.0,-6175.0,3576.0,3576.0
March 2016,32054.0,,-31657.0,3622.0,3622.0
June 2016,-23104.0,,22707.0,3576.0,3576.0
September 2016,4350.0,,-4350.0,3576.0,3576.0
December 2016,253289.0,,-241792.0,23523576.0,23523576.0
March 2017,291816.0,,157149.0,24145263.0,625264.0
