,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2016,5059.0,-5059.0,,,
September 2016,6010.0,-6010.0,172.0,172.0,
December 2016,3845.0,-3845.0,135.0,135.0,
March 2017,8390.0,-8390.0,24171.0,24171.0,
June 2017,8942.0,-8942.0,12429.0,12429.0,
September 2017,7079.0,-7079.0,8200.0,8200.0,
December 2017,4634.0,-4634.0,1266.0,1266.0,
March 2018,11445.0,-11445.0,1671.0,1671.0,
June 2018,6312.0,-6312.0,1534.0,1534.0,
September 2018,9227.0,-9163.0,2005.0,2005.0,
December 2018,5490.0,-5405.0,1879.0,1879.0,
March 2019,7777.0,-7434.0,2470.0,2470.0,2470.0
June 2019,3512.0,-3512.0,2171.0,2171.0,
September 2019,9285.0,-9285.0,,1836.0,1836.0
December 2019,3451.0,-3451.0,,1685.0,1685.0
March 2020,10571.0,-10571.0,1414.0,1414.0,
June 2020,6747.0,-6747.0,5119.0,5119.0,
September 2020,5792.0,-5792.0,1460.0,1460.0,
December 2020,7818.0,-7818.0,3792.0,3792.0,
March 2021,8363.0,-8363.0,3929.0,3929.0,
June 2021,19179.0,-19179.0,3720.0,3720.0,
September 2021,15100.0,-15100.0,4070.0,4070.0,
December 2021,9133.0,-9133.0,1438.0,1438.0,
