,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,110750000.0,78000000.0,68000000.0,,,
June 2015,110750000.0,78000000.0,68000000.0,,,
September 2015,110750000.0,78000000.0,68000000.0,,,
December 2015,110750000.0,78000000.0,68000000.0,,,
March 2016,106000000.0,74750000.0,93000000.0,,,
June 2016,106000000.0,74750000.0,-12000000.0,,,
September 2016,106000000.0,74750000.0,77000000.0,,,
December 2016,106000000.0,74750000.0,78000000.0,2899000000.0,1402000000.0,1497000000.0
March 2017,105000000.0,80000000.0,103000000.0,,,
June 2017,105000000.0,91000000.0,48000000.0,,,
September 2017,105000000.0,108000000.0,78000000.0,,,
December 2017,105000000.0,129000000.0,56000000.0,3793000000.0,2058000000.0,1735000000.0
March 2018,112000000.0,97000000.0,98000000.0,3778000000.0,2005000000.0,1773000000.0
June 2018,112000000.0,105000000.0,86000000.0,3670000000.0,1991000000.0,1679000000.0
September 2018,112000000.0,105000000.0,39000000.0,3746000000.0,1981000000.0,1765000000.0
December 2018,112000000.0,107000000.0,135000000.0,3893000000.0,1931000000.0,1962000000.0
March 2019,102000000.0,104000000.0,16000000.0,3957000000.0,1863000000.0,2094000000.0
June 2019,102000000.0,103000000.0,27000000.0,3903000000.0,1778000000.0,2125000000.0
September 2019,102000000.0,89000000.0,14000000.0,3758000000.0,1657000000.0,2101000000.0
December 2019,102000000.0,102000000.0,-40000000.0,3747000000.0,1648000000.0,2099000000.0
March 2020,,95000000.0,-57000000.0,4064000000.0,1998000000.0,2066000000.0
June 2020,,74000000.0,-106000000.0,3769000000.0,1754000000.0,2015000000.0
