,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2012,147989.5,7516.0,-69734.5,,,
September 2012,147989.5,7516.0,-69734.5,,,
December 2012,147989.5,7516.0,-69734.5,,,
March 2013,147989.5,7516.0,-69734.5,842498.0,680140.0,162358.0
June 2013,102023.0,6433.5,-40095.5,,,
September 2013,102023.0,6433.5,-40095.5,,,
December 2013,129369.0,8068.0,-22440.0,,,
March 2014,109742.0,7686.0,185170.0,1915920.0,875303.0,1040617.0
June 2014,88963.0,6616.0,20345.0,,,
September 2014,93203.0,5981.0,6720.0,,,
December 2014,109496.0,7289.0,72937.0,1905859.0,1026201.0,879658.0
March 2015,90260.0,4500.0,34516.0,2198652.0,1252849.0,945803.0
June 2015,65411.0,4468.0,-124905.0,2159317.0,1204551.0,954766.0
September 2015,96462.0,4315.0,-77801.0,2169494.0,1173428.0,996066.0
December 2015,64479.0,3355.0,-151169.0,2098775.0,1127154.0,971621.0
March 2016,131524.0,2094.0,-563982.0,1570167.0,565187.0,1004980.0
June 2016,68819.0,3908.0,-104092.0,1477508.0,492623.0,984885.0
September 2016,75616.0,3488.0,-20413.0,1508695.0,487081.0,1021614.0
