,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,11391000.0,-3360250.0,,,
June 2009,11391000.0,-3360250.0,,,
September 2009,11391000.0,-3360250.0,,,
December 2009,11391000.0,-3360250.0,,,
March 2010,13575000.0,1765000.0,,,
June 2010,13575000.0,1947000.0,,,
September 2010,14035000.0,2289000.0,,,
December 2010,13568000.0,-2519000.0,539805000.0,31686000.0,236238000.0
March 2011,14144000.0,-128000.0,670604000.0,131664000.0,
June 2011,14332000.0,-2097000.0,689710000.0,137865000.0,
September 2011,14827000.0,-3757000.0,682616000.0,92579000.0,244813000.0
December 2011,14964000.0,-4319000.0,727230000.0,82306000.0,244001000.0
March 2012,19154000.0,22383000.0,718699000.0,66131000.0,245065000.0
June 2012,19045000.0,17251000.0,737138000.0,69899000.0,244546000.0
September 2012,20571000.0,17213000.0,729015000.0,56236000.0,243792000.0
