,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,760488.0,-582893.0,,,
June 2010,1165385.0,-2736138.0,,,
September 2010,1274339.0,-2475434.0,,,
December 2010,735174.0,-4065704.0,3129189.0,641458.0,2406838.0
March 2011,1008389.0,-845680.0,,,
June 2011,5676371.0,-11794752.0,3878440.0,2886592.0,991848.0
September 2011,2709740.0,710169.0,3376970.0,1540788.0,1836182.0
December 2011,2843023.0,-745547.0,1317334.0,630729.0,
March 2012,1224127.0,-2470165.0,1482157.0,912651.0,
June 2012,1249258.0,-1409918.0,,,
September 2012,947820.0,-969539.0,962992.0,615007.0,
