,NetIncomeLoss,Assets,AssetsCurrent
March 2014,-4286250.0,,
June 2014,-4286250.0,,
September 2014,-4286250.0,,
December 2014,-4286250.0,,
March 2015,-4223000.0,,
June 2015,-2160000.0,,
September 2015,-8947000.0,,
December 2015,-3227000.0,160267000.0,34637000.0
March 2016,-4296000.0,147752000.0,26750000.0
June 2016,-4161000.0,135721000.0,18124000.0
September 2016,-9551000.0,124707000.0,8824000.0
December 2016,-45629000.0,78500000.0,9432000.0
March 2017,-292000.0,77818000.0,9859000.0
June 2017,-357000.0,76454000.0,9297000.0
September 2017,-1061000.0,74976000.0,8773000.0
December 2017,-1187000.0,74219000.0,8808000.0
March 2018,-928000.0,76597000.0,7529000.0
June 2018,-1015000.0,73695000.0,4504000.0
September 2018,173000.0,72088000.0,3809000.0
December 2018,-43238000.0,28920000.0,4167000.0
March 2019,-868000.0,27450000.0,4224000.0
June 2019,-839000.0,26402000.0,4134000.0
September 2019,-1547000.0,25200000.0,3526000.0
December 2019,-12286000.0,12955000.0,3273000.0
March 2020,-4831000.0,7846000.0,2608000.0
June 2020,-1542000.0,6943000.0,1866000.0
September 2020,-808000.0,6988000.0,2067000.0
December 2020,-456000.0,6914000.0,2132000.0
March 2021,-344000.0,7199000.0,2544000.0
June 2021,-344000.0,7251000.0,2717000.0
