,NetIncomeLoss,Assets
March 2009,-234250.0,
June 2009,-234250.0,
September 2009,-234250.0,
December 2009,-234250.0,
March 2010,-3475000.0,
June 2010,-4521000.0,
September 2010,-1480000.0,
December 2010,2083000.0,1478819000.0
March 2011,-117000.0,
June 2011,902000.0,1509462000.0
September 2011,6828000.0,1503118000.0
December 2011,-8011000.0,1875979000.0
March 2012,-3843000.0,1937913000.0
June 2012,2543000.0,2088978000.0
September 2012,1636000.0,2167713000.0
December 2012,1481000.0,2150319000.0
March 2013,-392000.0,2112933000.0
June 2013,2550000.0,2197722000.0
September 2013,16342000.0,2203163000.0
December 2013,22948000.0,2358624000.0
March 2014,4530000.0,2442531000.0
June 2014,7886000.0,2503123000.0
September 2014,8480000.0,2544966000.0
December 2014,5483000.0,2786339000.0
March 2015,8434000.0,2808000000.0
June 2015,13724000.0,2863953000.0
September 2015,18438000.0,2929906000.0
December 2015,37116000.0,3114834000.0
March 2016,15750000.0,3206687000.0
June 2016,20424000.0,3362509000.0
September 2016,24884000.0,3519199000.0
December 2016,26847000.0,3475028000.0
March 2017,24986000.0,3466115000.0
June 2017,32458000.0,3493238000.0
September 2017,37297000.0,3503019000.0
December 2017,39547000.0,3545336000.0
March 2018,34423000.0,3565534000.0
June 2018,38410000.0,3584760000.0
September 2018,42900000.0,3640050000.0
December 2018,48156000.0,3752972000.0
March 2019,35498000.0,3814189000.0
June 2019,49420000.0,3947469000.0
September 2019,42154000.0,3950330000.0
December 2019,42045000.0,4029545000.0
March 2020,,4002762000.0
June 2020,,4024340000.0
September 2020,,4028570000.0
December 2020,,4778142000.0
March 2021,,4754478000.0
June 2021,,4771232000.0
September 2021,,4836054000.0
December 2021,,6548079000.0
March 2022,,6461541000.0
June 2022,,6428799000.0
