,OperatingExpenses,NetIncomeLoss,Assets
March 2014,0.0,-647500.0,
June 2014,0.0,-647500.0,
September 2014,1067000.0,2291000.0,
December 2014,-1043000.0,3953000.0,272758000.0
March 2015,10000.0,3640000.0,326339000.0
June 2015,54000.0,8810000.0,501838000.0
September 2015,128000.0,7614000.0,565598000.0
December 2015,223000.0,11689000.0,615379000.0
March 2016,207000.0,11411000.0,642684000.0
June 2016,268000.0,6605000.0,729755000.0
September 2016,643000.0,7623000.0,819232000.0
December 2016,-576000.0,10969000.0,957402000.0
March 2017,324000.0,8409000.0,942112000.0
June 2017,637000.0,6864000.0,1146122000.0
September 2017,1151000.0,7470000.0,1157413000.0
December 2017,518000.0,6184000.0,1395738000.0
March 2018,449000.0,7665000.0,1362585000.0
June 2018,944000.0,7521000.0,1359356000.0
September 2018,1001000.0,6558000.0,1492476000.0
December 2018,858000.0,6596000.0,1602871000.0
March 2019,786000.0,7330000.0,1616182000.0
June 2019,887000.0,13027000.0,1531230000.0
September 2019,1216000.0,7691000.0,1553686000.0
December 2019,,6657000.0,1576841000.0
March 2020,,400000.0,1537847000.0
June 2020,,8083000.0,1639924000.0
September 2020,,7230000.0,1666974000.0
December 2020,,12783000.0,1653732000.0
March 2021,,8953000.0,1686973000.0
June 2021,,12328000.0,1676092000.0
September 2021,,11262000.0,1648088000.0
December 2021,,9312000.0,1759680000.0
March 2022,,5535000.0,1685879000.0
June 2022,,-4797000.0,1584835000.0
