,NetIncomeLoss,Assets
December 2010,576338.0,
March 2011,576338.0,
June 2011,576338.0,
September 2011,576338.0,
December 2011,488383.0,
March 2012,1260672.0,
June 2012,1478835.0,
September 2012,1750802.0,1032220096.0
December 2012,2334287.0,
March 2013,1384409.0,1135424972.0
June 2013,1617949.0,1125362222.0
September 2013,919772.0,1089405849.0
December 2013,1637068.0,1079910930.0
March 2014,1490810.0,1077870230.0
June 2014,1785178.0,1040237359.0
September 2014,1042077.0,1010361138.0
December 2014,1673503.0,979777072.0
March 2015,1434231.0,1010644736.0
June 2015,1911734.0,1004936205.0
September 2015,552694.0,1027079334.0
December 2015,4614278.0,1004879974.0
March 2016,2143088.0,1051281398.0
June 2016,1295235.0,1427850945.0
September 2016,3810719.0,1438389236.0
December 2016,5045667.0,1461666975.0
March 2017,3316795.0,1484796227.0
June 2017,3513850.0,1480121766.0
September 2017,2559793.0,1640158560.0
December 2017,4397003.0,1643672542.0
March 2018,5249509.0,1653915682.0
June 2018,4646113.0,1625835302.0
