,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2005,,0.0,,,
December 2005,,0.0,,,
March 2006,,0.0,,,
June 2006,,-875.0,,,
September 2006,,-875.0,,,
December 2006,,-875.0,,,
March 2007,,-875.0,,,
June 2007,,-10500.0,,,
September 2007,,-10500.0,,,
December 2007,,-10500.0,,,
March 2008,,-10500.0,,,
June 2008,,-10500.0,,,
September 2008,,-10500.0,,,
December 2008,,-10500.0,,,
March 2009,,-10500.0,,,
June 2009,,-11289.5,,,
September 2009,,-11289.5,,,
December 2009,,-11289.5,,,
March 2010,,-11289.5,,,
June 2010,,-13796.5,,,
September 2010,,-13796.5,,,
December 2010,,-13796.5,,,
March 2011,,-13796.5,,,
June 2011,,-15601.25,,,
September 2011,,-15601.25,,,
December 2011,,-15601.25,,,
March 2012,,-15601.25,,,
June 2012,,-35587.25,,,
September 2012,,-35587.25,,,
December 2012,,-35587.25,,,
March 2013,,-35587.25,87777.0,61403.0,
June 2013,,-83044.0,,,
September 2013,,-75074.0,,,
December 2013,,-85728.0,,,
March 2014,,-75441.0,47553.0,17634.0,
June 2014,,-75207.0,45650.0,15731.0,
September 2014,,-73473.0,42256.0,12337.0,
December 2014,,-68423.0,38057.0,8138.0,
March 2015,,-28895.0,32840.0,2921.0,
June 2015,,-75459.0,37139.0,7220.0,
September 2015,,-32284.0,51564.0,21645.0,
December 2015,,-25636.0,45915.0,15996.0,
March 2016,,-51325.0,17862.0,17862.0,
June 2016,19483.0,-19483.0,2925.0,,
September 2016,4706.0,-4706.0,3104.0,,
December 2016,2634.0,264366.0,1022.0,,
March 2017,12829.0,-17328.0,1964.0,,
June 2017,14844.0,-17396.0,621.0,,
September 2017,36528.0,-309898.0,1910.0,,
December 2017,45957.0,-45957.0,3036670.0,1084215.0,1952455.0
March 2018,256559.0,-253603.0,3129790.0,1117641.0,2012149.0
June 2018,,-250028.0,3061066.0,1165585.0,1895481.0
September 2018,,-227236.0,2697702.0,879807.0,1817895.0
