,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,11001250.0,2907500.0,,
June 2008,11001250.0,2907500.0,,
September 2008,11001250.0,2907500.0,,
December 2008,11001250.0,2907500.0,,
March 2009,10299000.0,1940000.0,,
June 2009,10692000.0,2844000.0,,
September 2009,10936000.0,2575000.0,,
December 2009,14070000.0,5441000.0,130415000.0,115844000.0
March 2010,12221000.0,2388000.0,,
June 2010,11951000.0,2803000.0,84161000.0,69120000.0
September 2010,10400000.0,2772000.0,84677000.0,69336000.0
December 2010,16082000.0,6179000.0,151811000.0,136838000.0
March 2011,13408000.0,2422000.0,120996000.0,104613000.0
June 2011,12913000.0,2838000.0,116260000.0,98478000.0
September 2011,11978000.0,1869000.0,85344000.0,67003000.0
December 2011,16914000.0,4221000.0,143025000.0,125223000.0
March 2012,15059000.0,154000.0,112885000.0,95363000.0
June 2012,14867000.0,1578000.0,104368000.0,84125000.0
September 2012,14264000.0,1741000.0,83798000.0,63897000.0
December 2012,18581000.0,4919000.0,145901000.0,125927000.0
March 2013,16488000.0,832000.0,98952000.0,78808000.0
June 2013,16685000.0,2206000.0,105297000.0,84265000.0
September 2013,16165000.0,2906000.0,108699000.0,87341000.0
December 2013,20005000.0,4931000.0,176925000.0,156601000.0
March 2014,17517000.0,1079000.0,117953000.0,97831000.0
June 2014,16980000.0,2171000.0,94456000.0,75790000.0
September 2014,16290000.0,1650000.0,90438000.0,71483000.0
December 2014,21643000.0,4831000.0,157334000.0,139209000.0
March 2015,18063000.0,1187000.0,102708000.0,83554000.0
June 2015,18650000.0,2331000.0,102597000.0,84739000.0
September 2015,18192000.0,1977000.0,101632000.0,83408000.0
December 2015,21391000.0,5039000.0,157414000.0,139148000.0
March 2016,18978000.0,1080000.0,97793000.0,79956000.0
June 2016,19129000.0,2127000.0,104064000.0,85614000.0
September 2016,18843000.0,1293000.0,109628000.0,91152000.0
