,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,3792454.0,53588.0,,,
December 2010,4230832.0,123745.0,,,
March 2011,-3218012.5,-60799.5,,,
June 2011,-3218012.5,-60799.5,21067446.0,10982049.0,7782429.0
September 2011,3047640.0,-81019.0,,,
December 2011,2561320.0,158059.0,21679846.0,11437865.0,7903935.0
March 2012,3505322.0,107172.0,,,
June 2012,-7512991.0,-498853.0,19494159.0,8604220.0,8558366.0
September 2012,3681982.0,95067.0,18779719.0,7776678.0,8702154.0
December 2012,2189084.0,137165.0,18249126.0,7188931.0,8727148.0
March 2013,1876450.0,-19716.0,18038032.0,7031725.0,8711308.0
June 2013,-6973497.0,-2196266.0,16038453.0,6112941.0,7956389.0
September 2013,1540416.0,50610.0,14766080.0,4713369.0,8846235.0
December 2013,234488.0,2485837.0,5632361.0,4373049.0,74352.0
March 2014,174310.0,-123438.0,5213400.0,3973149.0,72320.0
June 2014,-1248098.0,117523.0,5764244.0,4519187.0,68514.0
September 2014,140280.0,15043.0,5883368.0,4657495.0,64682.0
December 2014,137483.0,-34020.0,5674971.0,4470696.0,60850.0
March 2015,219438.0,18685.0,5349223.0,4169445.0,56373.0
June 2015,149944.0,-841004.0,4357482.0,3063560.0,182185.0
September 2015,161011.0,41518.0,4194426.0,2917490.0,178352.0
December 2015,163694.0,-13720.0,4011566.0,2755400.0,174470.0
March 2016,140768.0,-94174.0,3805437.0,2568258.0,170502.0
June 2016,161641.0,-402151.0,2796606.0,1620382.0,119524.0
September 2016,122374.0,-104614.0,2571609.0,1335611.0,195555.0
