,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-14100.0,,
June 2010,181000.0,,
September 2010,-389000.0,,
December 2010,-84178300.0,54016500.0,7815400.0
March 2011,724400.0,,
June 2011,1190500.0,48893200.0,6312900.0
September 2011,858600.0,46835200.0,5602000.0
December 2011,-107700.0,43673200.0,3804400.0
March 2012,-184700.0,41853100.0,3169700.0
June 2012,-596200.0,40088900.0,2544800.0
September 2012,-631900.0,38825000.0,2459000.0
December 2012,-7856200.0,29759200.0,2361400.0
March 2013,-265700.0,28721800.0,2215000.0
June 2013,29700.0,27908400.0,2343100.0
September 2013,-311300.0,26663500.0,1921300.0
December 2013,111500.0,25245100.0,1760600.0
March 2014,667600.0,25132000.0,2101100.0
June 2014,571300.0,24610300.0,2149300.0
September 2014,-375900.0,23249700.0,1281500.0
December 2014,-12761600.0,12791500.0,1012800.0
March 2015,-263100.0,12528300.0,915100.0
June 2015,-540600.0,12039500.0,601700.0
September 2015,-5412300.0,6298200.0,598600.0
December 2015,-417200.0,6265300.0,452300.0
March 2016,-325700.0,6115300.0,337500.0
June 2016,-38600.0,6301000.0,325900.0
