,OperatingExpenses,NetIncomeLoss,Assets
March 2009,36535500.0,-5390750.0,
June 2009,36535500.0,-5390750.0,
September 2009,36535500.0,-5390750.0,
December 2009,36535500.0,-5390750.0,
March 2010,26756000.0,-2421000.0,
June 2010,27089000.0,-1465000.0,
September 2010,27524000.0,-1435000.0,
December 2010,31658000.0,-6151000.0,540235000.0
March 2011,25356000.0,-3285000.0,
June 2011,26145000.0,-3006000.0,527124000.0
September 2011,26461000.0,2083000.0,531123000.0
December 2011,32840000.0,10068000.0,542985000.0
March 2012,25348000.0,-3120000.0,535802000.0
June 2012,26053000.0,-4804000.0,584927000.0
September 2012,25908000.0,-4085000.0,624704000.0
December 2012,43366000.0,-13387000.0,610992000.0
March 2013,32114000.0,-8969000.0,607962000.0
June 2013,26187000.0,-5551000.0,566575000.0
September 2013,29914000.0,80281000.0,1129266000.0
