,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,66833.75,,33746.5,,,
June 2010,66833.75,,33746.5,,,
September 2010,66833.75,,173610.0,,,
December 2010,66833.75,,-114031.0,630934.0,421934.0,
March 2011,283969.0,185279.5,12056.0,,,
June 2011,157525.0,185279.5,-40258.0,,,
September 2011,99797.0,293019.0,-108814.0,1978464.0,1771145.0,
December 2011,53875.0,,-202939.0,2018336.0,759645.0,1258691.0
March 2012,10044.0,198494.0,-92255.0,2015501.0,1811967.0,203534.0
June 2012,16370.0,100414.0,20360.0,,,
September 2012,5555.0,429695.0,-301031.0,3093114.0,1493312.0,1533618.0
December 2012,5555.0,,-1488906.0,2351565.0,2081915.0,200000.0
March 2013,0.0,433800.0,-720134.0,,,
June 2013,0.0,686194.0,-4900316.0,163707.0,94057.0,
September 2013,0.0,575063.0,-2321766.0,1374335.0,1304685.0,
December 2013,0.0,,-3252880.0,1781463.0,1489787.0,291676.0
March 2014,0.0,,-1213380.0,,,
June 2014,0.0,,-1172555.3333333333,,,
September 2014,0.0,,-1172555.3333333333,,,
December 2014,0.0,,-1172555.3333333333,5644036.0,4524237.0,1018406.0
March 2015,,,-1660451.0,4919160.0,3815056.0,
