,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1156089.0,188579.0,,,
June 2010,1350195.0,271065.0,,,
September 2010,1588818.0,-853749.0,,,
December 2010,2345750.0,-3125278.0,54309451.0,36878840.0,17430611.0
March 2011,1813081.0,-476447.0,,,
June 2011,2063067.0,1066882.0,90957152.0,63133445.0,27823707.0
September 2011,2490222.0,2278413.0,102431135.0,70899829.0,31531306.0
December 2011,3625262.0,-873180.0,95117522.0,63336097.0,31781425.0
March 2012,2053335.0,-194276.0,99887734.0,55019449.0,44868285.0
June 2012,2631951.0,1921782.0,,,
September 2012,2650738.0,900619.0,90015261.0,48343294.0,41671967.0
December 2012,5817347.0,-2530832.0,84098535.0,39546960.0,44551575.0
