,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,6023750.0,-1815500.0,,
June 2009,6023750.0,-1815500.0,,
September 2009,6023750.0,-1815500.0,,
December 2009,6023750.0,-1815500.0,,
March 2010,6507155.0,-1595439.0,,
June 2010,6867195.0,-1769638.0,,
September 2010,7521046.0,-4135080.0,,
December 2010,10362604.0,-10069843.0,106234000.0,55057000.0
March 2011,13535000.0,-5373000.0,,
June 2011,17366000.0,-7127159.0,426837844.0,149596506.0
September 2011,30032000.0,-11543000.0,452011867.0,134781815.0
December 2011,28860000.0,-1296841.0,463825000.0,123100000.0
March 2012,29969000.0,-13261000.0,462322000.0,236242000.0
June 2012,35597000.0,-18911000.0,438897000.0,212185000.0
September 2012,20951000.0,-11543000.0,418130000.0,192608000.0
December 2012,24458000.0,-29461000.0,327685000.0,122660000.0
March 2013,27937000.0,-17240000.0,312648000.0,109395000.0
June 2013,27066000.0,-15384000.0,293002000.0,101879000.0
September 2013,22197000.0,-13400000.0,279475000.0,90061000.0
December 2013,29303000.0,-107024000.0,161717000.0,71302000.0
March 2014,20373000.0,-13792000.0,148295000.0,61527000.0
June 2014,17134000.0,-15147000.0,131476000.0,53588000.0
September 2014,-1177000.0,-7776000.0,121836000.0,48585000.0
December 2014,-29966000.0,-10093000.0,113199000.0,44701000.0
March 2015,16514000.0,-8831000.0,104584000.0,41856000.0
June 2015,15858000.0,-7694000.0,94326000.0,35383000.0
September 2015,-2507000.0,-31781000.0,64336000.0,31860000.0
December 2015,-20605000.0,-9284000.0,29405000.0,29217000.0
March 2016,,-2149000.0,27045000.0,26865000.0
