,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,55182500.0,13116000.0,60153000.0,,
June 2007,55182500.0,13116000.0,60153000.0,,
September 2007,55182500.0,13116000.0,60153000.0,,
December 2007,55182500.0,13116000.0,60153000.0,,
March 2008,63654500.0,15008500.0,88577000.0,,
June 2008,63654500.0,15008500.0,88577000.0,,
September 2008,82302000.0,17626000.0,74963000.0,,
December 2008,109933000.0,20157000.0,48855000.0,14959581000.0,12552588000.0
March 2009,117754000.0,22906000.0,72222000.0,,
June 2009,115456000.0,22938000.0,72058000.0,,
September 2009,116275000.0,22613000.0,87454000.0,19561738000.0,17094590000.0
December 2009,132684000.0,24982000.0,84254000.0,21884875000.0,19459851000.0
March 2010,117805000.0,22257000.0,101163000.0,23813791000.0,21418140000.0
June 2010,117860000.0,21549000.0,101688000.0,27449881000.0,25061916000.0
September 2010,135588000.0,25982000.0,96315000.0,28218225000.0,25152034000.0
December 2010,126442000.0,-34074000.0,99132000.0,26642259000.0,23575778000.0
March 2011,130957000.0,9062000.0,128904000.0,28622491000.0,25506922000.0
June 2011,134336000.0,8517000.0,121365000.0,31040873000.0,27931554000.0
September 2011,136729000.0,7885000.0,132631000.0,38666730000.0,35222949000.0
December 2011,132407000.0,8716000.0,126773000.0,36147864000.0,32605391000.0
March 2012,140012000.0,10924000.0,147865000.0,36124101000.0,32506784000.0
June 2012,135797000.0,9542000.0,143157000.0,39504768000.0,36058454000.0
September 2012,129136000.0,8114000.0,131082000.0,37540084000.0,34034495000.0
December 2012,131005000.0,8119000.0,129472000.0,37214842000.0,33750087000.0
March 2013,151819000.0,9025000.0,135442000.0,38858537000.0,35375181000.0
June 2013,146917000.0,8966000.0,153323000.0,40613727000.0,37185206000.0
September 2013,135725000.0,10238000.0,141315000.0,48884910000.0,45389607000.0
