,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2007,,17756.2,-19399.5,,,
September 2007,,17756.2,-19399.5,,,
December 2007,,17756.2,-12488.0,,,
March 2008,,17756.2,-12488.0,,,
June 2008,,17756.2,-12488.0,,,
September 2008,,17756.2,-12488.0,,,
December 2008,,17756.2,-16337.25,,,
March 2009,,17756.2,-16337.25,,,
June 2009,,17756.2,-16337.25,,,
September 2009,,17756.2,-16337.25,,,
December 2009,,41553.0,-41679.5,,,
March 2010,,41553.0,-41679.5,,,
June 2010,,1853.0,117250.0,,,
September 2010,,2680.0,-2680.0,0.0,,
December 2010,,11920.0,-11920.0,,,
March 2011,,8355.0,-8355.0,,,
June 2011,,13604.0,-13604.0,0.0,,
September 2011,,13879.0,-13879.0,0.0,,
December 2011,,5049.0,-5049.0,0.0,,
March 2012,,37754.0,-37754.0,,,
June 2012,,24702.0,-24702.0,,,
September 2012,,35749.0,-35749.0,0.0,0.0,
December 2012,,25561.0,-25561.0,0.0,,
March 2013,,26095.0,-26095.0,0.0,,
June 2013,,24364.0,-24364.0,0.0,,
September 2013,,19099.0,-19099.0,7173.0,0.0,
December 2013,,38033.0,-38033.0,8034.0,0.0,
March 2014,,24452.0,-24452.0,8034.0,0.0,
June 2014,,24820.0,-26139.0,8034.0,0.0,
September 2014,,11787.0,-13793.0,7173.0,0.0,
December 2014,,16786.0,-18865.0,10127.0,2954.0,
March 2015,,14334.0,-18931.0,15402.0,8229.0,
June 2015,,13864.0,-26155.0,127308.0,20135.0,
September 2015,,24286.0,-13102.0,328981.0,128981.0,0.0
December 2015,59592.75,42965.0,-41519.0,286989.0,86989.0,
March 2016,59592.75,70539.0,-66550.0,373102.0,73102.0,
June 2016,59592.75,62433.5,-49171.0,558728.0,108728.0,
September 2016,59592.75,62433.5,-76033.0,653584.0,313584.0,340000.0
December 2016,113796.0,113796.0,-421670.0,317702.0,267702.0,50000.0
March 2017,58021.0,58021.0,-58378.0,293126.0,282126.0,
June 2017,13355.0,,-13751.0,294611.0,233611.0,
September 2017,5176.0,,-116284.0,195019.0,195019.0,
December 2017,76904.0,,-77834.0,183259.0,183259.0,
March 2018,74728.0,,-74927.0,124998.0,124998.0,
June 2018,194715.0,,-211861.0,7009.0,7009.0,
September 2018,86403.0,,-88143.0,6640.0,6640.0,
December 2018,58449.0,,-60647.0,1870.0,1870.0,
March 2019,72142.0,,-77860.0,5183.0,5183.0,
June 2019,83165.0,,-99534.0,12699.0,12699.0,
September 2019,129434.0,,-137437.0,3584.0,3584.0,
December 2019,71409.0,,-85169.0,864.0,864.0,
March 2020,63048.0,,-75118.0,146.0,146.0,
June 2020,54252.0,,-69525.0,1949.0,1949.0,
