,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,11159500.0,-19747750.0,,
June 2009,11159500.0,-19747750.0,,
September 2009,11159500.0,-19747750.0,,
December 2009,11159500.0,-19747750.0,,
March 2010,11939000.0,-2648000.0,,
June 2010,15185000.0,5224000.0,,
September 2010,12935000.0,2046000.0,,
December 2010,13080000.0,2526000.0,878905000.0,321567000.0
March 2011,16065000.0,6217000.0,,
June 2011,13936000.0,5701000.0,1073427000.0,518212000.0
September 2011,14011000.0,6371000.0,1071073000.0,515408000.0
December 2011,14634000.0,5617000.0,1065995000.0,495828000.0
March 2012,17261000.0,113000.0,1050551000.0,462423000.0
June 2012,15714000.0,9710000.0,1009794000.0,408915000.0
September 2012,16490000.0,10051000.0,1014151000.0,400802000.0
December 2012,15039000.0,6248000.0,1009794000.0,388170000.0
March 2013,15821000.0,8057000.0,1019620000.0,397845000.0
June 2013,16522000.0,8225000.0,1012887000.0,396599000.0
