,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,,,-217580.0,,,
June 2012,,,-217580.0,,,
September 2012,,,-217580.0,,,
December 2012,,,-217580.0,,,
March 2013,,,-651942.0,,,
June 2013,,,-651942.0,,,
September 2013,,,-651942.0,,,
December 2013,,,-651942.0,1438928.0,1172974.0,259908.0
March 2014,,,-1129914.3333333333,,,
June 2014,,,-1129914.3333333333,,,
September 2014,,,-1129914.3333333333,2224326.0,1817627.0,233490.0
December 2014,,,-3415006.0,11243034.0,1271128.0,
March 2015,,,-1543415.0,10952138.0,1619822.0,
June 2015,,,-1469507.0,11458859.0,2767710.0,
September 2015,,,-10073567.0,9356496.0,1316597.0,
December 2015,,,-13803721.0,8399788.0,985028.0,
March 2016,1716588.75,,387060.0,8055050.0,1250830.0,
June 2016,1716588.75,,-44546368.0,15055742.0,8855700.0,
September 2016,1716588.75,,-27144275.0,15370822.0,9736166.0,
December 2016,1716588.75,,-27144275.0,12462867.0,7364989.0,
March 2017,1759491.0,,-6679671.25,16512772.0,11831901.0,
June 2017,1802393.0,,-6679671.25,14963741.0,11167573.0,
September 2017,2039224.0,,-6679671.25,13506581.0,10244372.0,
December 2017,2622602.0,,-6679671.25,10422656.0,8341972.0,
March 2018,2474222.0,,,10520758.0,8884538.0,
June 2018,2855750.0,,,9334288.0,8161411.0,
September 2018,2754512.0,,,6990983.0,6287805.0,
December 2018,,,,,,
March 2019,,,,,,
June 2019,,,,,,
September 2019,,,,,,
December 2019,,,,,,
March 2020,,,,,,
June 2020,,,,,,
September 2020,,,,,,
December 2020,,,,,,
March 2021,,867680.0,-986939.0,,,
June 2021,,962330.0,-1098615.0,,,
September 2021,,,,,,
December 2021,,,,11953835.0,11385918.0,567917.0
March 2022,,11921943.0,-11858364.0,30708743.0,29923147.0,785596.0
June 2022,,4565087.0,-4645737.0,29368776.0,26956492.0,2412284.0
